depot,street,country_code,city,bu_code,lat,lng,post_code
0644,Titus-Appel-Weg 3,AT,Vitis,014,48.755828,15.186600,3902
0645,Fürnbuch 6,AT,Obertrum,014,47.91248,13.07997,5162
0648,Feldkirchenstraße 14-16,AT,Kalsdorf bei Graz,014,46.967925,15.464235,8401
0649,Altglandorf 20,AT,St. Veit an der Glan,014,46.74591,14.38069,9300
0064,Modletice 135 - komercni zona,CZ,Ricany u Prahy,015,49.9743300,14.5974289,25101
1380,"Sempra 398, P.O.BOX 6",CZ,Chlumec u Usti nad Labem,015,50.694326,13.948712,40339
1381,Modletice 135 - komercni zona,CZ,Ricany,015,49.974521,14.597141,25101
1382,Olomoucka 612/34,CZ,Horka nad Moravou,015,49.628639,17.20394,78335
1383,Vazni 521,CZ,Hradec Kralove,015,50.226908,15.850401,50341
1384,Orlovska 162/803,CZ,Slezka Ostrava,015,49.863156,18.322293,71300
1385,Menin 580,CZ,Menin,015,49.068736,16.681803,66457
1386,Libusinska 728/72,CZ,Plzen-Bozkov,015,49.727291,13.42091,32600
1387,Okruzni 2615/7,CZ,Ceske Budejovice,015,48.997728,14.490878,37001
1388,Milirska 420,CZ,Jermanice,015,50.702885,15.094601,46312
1389,Zalmanov 84,CZ,Struzna,015,50.188887,12.984447,36471
1390,0,CZ,0,015,,,
1391,Lidicka 1527,CZ,Unhost,015,50.097998,14.13793,27351
1392,Chodovska 228/3,CZ,Praha 4,015,50.052744,14.470965,14400
1393,Lidicka 1527,CZ,Unhost,015,50.098277,14.138125,27351
1394,"Hruskove Dvorny, naproti cp. 119",CZ,Jihlava,015,49.417334,15.614693,58601
1395,Recka 1106,CZ,Nehvizdy,015,50.128326,14.71703,25081
1396,Recka 1106,CZ,Nehvizdy,015,50.12875,14.71614,25081
1397,Modletice 135,CZ,Ricany,015,49.9744161,14.5974858,25101
1398,Recka 1106,CZ,Nehvizdy,015,50.12875,14.71614,25081
2360,Hlinany 22,CZ,Rehlovice,015,50.613589,13.953997,40002
2361,Modletice 130,CZ,Ricany u Prahy,015,49.973551,14.600731,25101
2363,Dasicka,CZ,Dolní Redice,015,50.075084,15.92241,53375
2364,Generala Fajtla 372,CZ,Ostrava (Mosnov),015,49.683334,18.1006,74251
2365,Stara posta 819,CZ,Rajhrad,015,49.086553,16.582451,66461
2367,Hranicni 2253,CZ,Ceske Budejovice,015,48.97588,14.515743,37006
2370,Modletice 130,CZ,Ricany u Prahy,015,49.973791,14.604327,25101
2371,Statenicka 732,CZ,Velke Prilepy,015,50.15624,14.301968,25264
2372,K Hrusovu 292/4,CZ,Praha 10,015,50.067054,14.542588,10200
2375,Terezov 939,CZ,Tlumacov,015,49.236499,17.537211,76362
2376,Nivky 630,CZ,Blucna,015,49.05211,16.659857,66456
2377,Stradalu 657/78,CZ,Ostrava - Kuncicky,015,49.8064861,18.3110968,71800
0065,Na skalu 504/3,SK,Dolny Hricov,016,49.22529,18.61505,01341
0650,Pri letisku  5,SK,Bratislava,016,48.16208,17.19229,82104
0651,Trnanska 6,SK,Zvolen,016,48.587914,19.10624,96001
0652,Bahylova 1651,SK,Kosice,016,48.67906,21.23338,04017
0653,Na skalu 504/3,SK,Dolny Hricov,016,49.225429,18.615318,01341
0654,Bratislavska 751,SK,Trencin,016,48.889274,18.000721,91105
0655,Dolne hony 3,SK,Nitra,016,48.33867,18.063256,94901
0656,Priemyselna 5878,SK,Poprad,016,49.077613,20.320761,05801
0657,Sobotka 34,SK,Rimavska Sobota,016,48.389086,19.992881,97901
0658,Strojarenska 1/J,SK,Trnava,016,48.354445,17.573076,91702
0659,Sv. Medarda 2,SK,Presov,016,48.956231,21.252407,08001
0660,Pri letisku  5,SK,Bratislava,016,48.16208,17.19229,82104
0662,Komenskeho 1062,SK,Humenne,016,48.932392,21.894355,06601
0663,Bystricka cesta 5561,SK,Ruzomberok,016,49.06815,19.30818,03401
0664,Letiskova 25,SK,Prievidza,016,48.768747,18.594301,97101
0665,Vinohrady 17 11163,SK,Nove Zamk,016,48.00493,18.16017,94002
0668,Továrenská 3119/20E,SK,Senica,016,48.68262335,17.3539160543246,90501
0670,Technicka 7,SK,Bratislava,016,48.174606,17.177525,82104
0673,Bystricka cesta 5561,SK,Ruzomberok,016,49.06815,19.30818,03401
0675,Dolne hony 3,SK,Nitra,016,48.3386,18.06324,94901
0066,Varoskapu utca 12,HU,Budapest,017,47.562835,19.146721,1152
1635,"hrsz 3621/1, 2225",HU,Üllő,017,47.405985,19.308933,2225
1636,Guba Sándor utca 36,HU,Kaposvár,017,46.375719,17.824427,7400
1637,Banki Donat utca 7,HU,Szigetszentmiklos,017,47.359528,19.050238,2310
1638,Varoskapu utca 12,HU,Budapest,017,47.562835,19.146721,1152
1639,Hunyadi Janos ut 162,HU,Budapest,017,47.433653,19.043801,1116
1640,Varoskapu utca 14,HU,Budapest,017,47.560374,19.147532,1152
1641,Allomas ut 9,HU,Kistokaj,017,48.029899,20.826401,3553
1642,"Szatke Ferenc utca, 0493/81 HRSZ",HU,Debrecen,017,47.495158,21.610129,4030
1643,Ipari ut 34,HU,Bekescsaba,017,46.694549,21.080156,5600
1644,Halasi ut 29,HU,Kecskemet,017,46.884521,19.68163,6000
1645,Fagyal utca 9/a,HU,Pecs,017,46.0343112,18.2344937,7631
1646,Teleki Blanka utca 29,HU,Szombathely,017,47.252004,16.626284,9700
1647,Tavaszmezo utca 8,HU,Tatabanya,017,47.574515,18.368024,2800
1648,Takarodo ut 2,HU,Szekesfehervar,017,47.18446,18.43757,8000
1649,Karacsondi ut 1/a.,HU,Gyongyos,017,47.775947,19.937328,3200
1650,Malom u. 3,HU,Nemesvamos,017,47.058363,17.872478,8248
1651,Fonogyari ut 14,HU,Szeged,017,46.261073,20.110507,6728
1652,Petofi Sandor utca 116.,HU,Nagykanizsa,017,46.469746,17.00438,8800
1653,Cimbalom utca 27.,HU,Nyiregyhaza,017,47.911878,21.619888,4400
1654,"Koroncoi ut, 01628/9 HRSZ",HU,Gyor - Menfocsanak,017,47.617062,17.590607,9012
1655,Toszegi ut 49,HU,Szolnok,017,47.13904,20.151912,5000
1656,Palanki ut,HU,Szekszard,017,46.382224,18.719095,7100
1657,Ipartelepi ut 3,HU,Kapuvar,017,47.589008,17.044275,9330
1658,Sagodi ut 163,HU,Zalaegerszeg,017,46.879514,16.826425,8900
1659,Jarmi ut 24.,HU,Mateszalka,017,47.963077,22.298776,4700
0068,"22, Abagar str., area Mladost",BG,Sofia,018,42.69771,23.32187,1138
1660,"22, Abagar str., area Mladost",BG,Sofia,018,42.69771,23.32187,1138
1661,"2, Zapadna Promishlena Zona",BG,Varna,018,43.21434,27.9141,9009
1662,"473, Shesta Str. s.Ledenik",BG,Veliko Tarnovo,018,43.07567,25.61715,5049
1663,"15, Kuklensko shose Str.",BG,Plovdiv,018,42.13541,24.74529,4004
1664,Main Road E85,BG,Stara Zagora,018,42.42578,25.63446,6006
1665,Logistics base SOMAT,BG,Bourgas,018,42.50493,27.46235,8001
1666,kv. Gramada Complex PirinSnab.,BG,Blagoevgrad,018,42.01588,23.07501,2702
1667,"32, Mito Orozov Blvd.",BG,Vratsa,018,43.20478,23.54924,3000
1668,5 Valeri Petrov str.,BG,Sofia,018,42.76304,23.19845,2227
1669,"22, Abagar str., area Mladost",BG,Sofia,018,42.69771,23.32187,1138
1670,"63, Shipchenski prohod blvd.",BG,Sofia,018,,,1574
2500,IZTOCHNA INDUSTRIALNA ZONA,BG,HASKOVO,018,41.932721,25.603441,6300
2501,bul. STEFAN KARADZHA No 38,BG,SLIVEN,018,42.651844,26.336229,8800
2502,kv. TRAKIA ul. INDUSTRIALNA,BG,SHUMEN,018,43.265454,26.967874,9700
2503,bul. BALGARIA No 310,BG,RUSE,018,43.872216,26.016864,7000
2504,zhk STORGOZIA No 140,BG,PLEVEN,018,43.426197,24.588246,5800
2505,ul. INDUSTRIALNA No 48,BG,GABROVO,018,42.909763,25.331318,5300
2506,UL. TSAR SIMEON,BG,TARGOVISHTE,018,43.25821,26.568047,7700
2507,ul. GOTSE DELCHEV No 9A,BG,ASENOVGRAD,018,42.008011,24.869962,4230
2508,bul. KNYAZ ALEKSANDAR BATENBERG,BG,KAZANLAK,018,42.616228,25.418742,6100
2509,ul. GEN. ZAIMOV No 8,BG,KARLOVO,018,42.639496,24.800139,4300
2510,ul. HRISTO BOTEV No 51,BG,KYUSTENDIL,018,42.285743,22.694024,2500
2511,ul. TUTRAKAN No 14,BG,SILISTRA,018,44.107201,27.23779,7500
2512,ul. STARA PLANINA No 29,BG,LOVECH,018,43.137727,24.704368,5500
2513,ul. VASIL LEVSKI No 26,BG,KARNOBAT,018,42.650729,26.982379,8400
2514,bul. BELOMORSKI No 68,BG,KARDZHALI,018,41.632685,25.37963,6600
2515,ul. STEFAN PESHEV No 101 MAGAZIN A,BG,SEVLIEVO,018,43.027397,25.097289,5400
2516,ul. ROMEN ROLAN No 16,BG,DIMITROVGRAD,018,42.059943,25.588295,6400
2517,ul. VASIL LEVSKI No 240,BG,TROYAN,018,42.894454,24.712737,5600
2518,ul. SV. KNYAZ BORIS I No 24,BG,GORNA ORYAHOVITSA,018,43.122654,25.6924,5100
2519,ul. NIKOLA PETKOV No 13,BG,HARMANLI,018,41.928056,25.90121,6450
2520,pl. 14-TI MART No 13,BG,SVILENGRAD,018,41.766743,26.198277,6500
2521,ul. 14-TI YANUARI No 77,BG,NOVA ZAGORA,018,42.492266,26.010497,8900
2522,ul. ZAHARI STOYANOV No 6,BG,BYALA SLATINA,018,43.474435,23.945743,3200
2523,ul. SIRMA VOYVODA No 6V,BG,MONTANA,018,43.405203,23.236197,3400
2524,ul. SLAVYANSKA No 62,BG,LOM,018,43.819786,23.238042,3600
2525,ul. LOMSKA No 6,BG,KOZLODUY,018,43.77942,23.720661,3320
2526,ul. BALGARIA No 206,BG,SAMOKOV,018,42.329995,23.564779,2000
2527,ul. TARGOVSKA No 69 PARTER,BG,ELHOVO,018,42.17202,26.569403,8700
2528,ul. PENKA MIHAYLOVA No 83,BG,TETEVEN,018,42.91786,24.25551,5700
2529,bul. EVROPA No 45,BG,YAMBOL,018,42.497255,26.475826,8600
2530,pl. BALGARIA No 1A,BG,BELENE,018,43.643313,25.123898,5930
2531,YUZHNA PROMISHLENA ZONA,BG,VIDIN,018,43.960274,22.861742,3700
2532,IZHODA NA GRADA,BG,SANDANSKI,018,41.505042,23.276725,2800
2533,ul. PATRIARH EVTIMIY No 151,BG,DUPNITSA,018,42.25405,23.13237,2600
2534,ul. MEBELNA No 1,BG,RAZGRAD,018,43.529438,26.504523,7200
2535,ul. ALEKSANDAR STAMBOLIISKI No 11,BG,DOBRINISHTE,018,41.819,23.560964,2777
2536,ul. SOFIYSKO SHOSE No 15,BG,PERNIK,018,42.60205,23.03398,2300
2537,VARNENSKI PAT No 47,BG,DOBRICH,018,43.535206,27.819617,9300
2538,ul. PANAIRSKA LIVADA,BG,GOTSE DELCHEV,018,41.581019,23.744876,2900
2539,ul. IVAN APOSTOLOV No 16,BG,PETRICH,018,41.407708,23.206805,2850
2540,zhk VASIL LEVSKI,BG,BOTEVGRAD,018,42.906105,23.806504,2140
2541,ul. KOSTA AVRAMIKOV No 41,BG,SMOLYAN,018,41.568538,24.750534,4700
2542,ul. DIMCHO DEBELYANOV No 80,BG,PAZARDZHIK,018,42.173701,24.358889,4400
2543,ul. PATRIARH EVTIMIY No 99A,BG,SVISHTOV,018,43.61232,25.35551,5250
2544,INDUSTRIALNA ZONA,BG,KARLOVO,018,42.629842,24.797677,4300
2545,"INDUSTRIALNA ZONA, UL. TSEPINA",BG,VELINGRAD,018,42.020179,23.995841,4600
2546,ul. DUNAVSKA No 71,BG,LOM,018,43.831423,23.233418,3600
0069,Aduana del Aeropuerto Intern. Cd. d,MX,Mexico D.F.,019,,,15520
3550,Av Santos Dumont 20 Hangar 29,MX,Mexico D.F.,019,,,15620
3551,Av. San Pablo Xalpa 331,MX,Mexico D.F.,019,,,02110
3552,Dr. R. Michel 633 A,MX,Guadalajara,019,,,44460
3553,Sexta Venida 979,MX,Monterrey,019,,,66350
3554,Hamburgo 213-14 Piso,MX,Col. Juarez,019,,,06603
3555,Quimicos 120,MX,Leon,019,,,37290
3556,Av. Heroe de Nocupetaro 1835,MX,Morelia,019,,,58000
3557,Av. Cesar Lopez de Lara 3311,MX,Nuevo Laredo,019,,,88260
3558,"Acceso III, 413/415, Nave 7 Y 9",MX,Queretaro,019,,,76154
3559,"Carretera 57 SALP_Matehuala, 9,5 km",MX,San Luis Potosi,019,,,78428
3560,Av. 20 De Noviembre 1410,MX,Torreon,019,,,34000
3561,"Insurgentes 104, Bod 8",MX,Cuernavaca,019,,,62579
3562,"Carretera Merida-Uman 4211, B",MX,Merida,019,,,97390
3563,Ninos Heroes 910,MX,Oaxaca,019,,,68030
3564,Prolongacion 5 de Mayo 44,MX,Puebla,019,,,72100
3565,"Calzada Emiliano Zapata 940, A",MX,Tuxtla Gutierrez,019,,,29050
3566,"Framboyanes, Lote 1. Manzana 3",MX,Veracruz,019,,,96970
3567,"San Fernando,496",MX,Colima,019,,,28000
3568,"Av. Gonzalez Carnicerito,1282",MX,Tepatitlan,019,,,47680
3569,"Blvd. Jesus Kumate, 3911, 7A-7B",MX,Culiacan,019,,,80450
3570,"Quinta Emilia, 24",MX,Hermosillo,019,,,83220
3571,Mogote y Tabachines S/N,MX,La Paz,019,,,23090
3572,Cinco Sur 10346,MX,Tijuana,019,,,22500
3573,Javier Mina 7,MX,"Villa de Reyes, San Luis Potosi",019,,,79500
3574,"Vicente Guerrero 322-12, Centro",MX,"Salvatierra, Guanajuato",019,,,38900
3575,Jose Alfredo Jimenez 3,MX,"Dolores Hidalgo, Guanajuato",019,,,37800
3576,Venustiano Carranza 124,MX,"San Felipe Torresmochas, Guanajuato",019,,,37600
0070,Calle Mexico no.16 Pol.Ind.de Ircio,ES,Miranda de Ebro,020,42.682938,-2.921263,09219
0071,Calle Cal Patrici 2-6,ES,El Prat de Llobregat (Barcelona),020,41.317628,2.143114,08820
0072,Avda Fuentemar 43,ES,Coslada,020,40.435146,-3.543085,28031
0073,Poligono Industrial Lanbarren,ES,Oyarzun,020,43.33815,-1.78885,20180
0074,Poligono Industrial Ircio,ES,Miranda de Ebro,020,42.066044,-2.91613,09219
0078,Calle Zenc nº 6,ES,Castellbisbal,020,41.468101,1.958884,08755
0700,CALLE GAMONAL Nº 6,ES,MADRID,020,40.371850,-3.645814,
0701,"C/ Ollamendi, Parc. 4.8. Pol. Ind.",ES,Vitoria,020,42.85917,-2.68179,01015
0702,"Pol. Ind. Campollano, C/D, 35",ES,Albacete,020,38.99435,-1.85854,02007
0703,Av. Euro 9,ES,Alicante,020,38.34014,-0.57352,03114
0704,Av. Mare Nostrum 214,ES,Almeria,020,36.85917,-2.42768,04009
0705,C. Rio Eresma 25,ES,Avila,020,40.66984,-4.69053,05004
0706,Poligono Industrial el Nevero,ES,Badajoz,020,38.89788,-6.98992,06006
0707,"C/ Gremi de Fusters, 8. Pol. Ind. d",ES,Mallorca,020,39.53418,2.85771,07009
0708,Calle Cal Fernando 25-29,ES,El Prat de Llobregat (Barcelona),020,41.38506,2.1734,08820
0709,Pol. Ind. Gamonal C. la Ribera s/n,ES,Burgos,020,42.34887,-3.64021,09007
0710,Pol. Ind. las Capellanias,ES,Caceres,020,39.48603,-6.42172,10005
0711,"C/ Delta, s/n, Pol. Ind. Las Salina",ES,El Puerto de Santa Maria,020,36.608542,-6.19287,11500
0712,Av. de Valencia 233,ES,Castellon,020,39.96197,-0.06704,12005
0713,"Pol. Ind. Carretera de Carrion, Nav",ES,Ciudad Real,020,38.98483,-3.92738,13005
0714,Pol. Ind. Amargacena C. Ing.,ES,Cordoba,020,37.84494,-4.7952,14013
0715,"C/ Juan de la Cierva, 28-32 Edifici",ES,La Coruna,020,43.36234,-8.41154,15008
0716,"Travesia Ronda Oeste, 5. Pol. Ind.",ES,Cuenca,020,40.07039,-2.13742,16004
0717,Calle del Ter s/n,ES,Celra,020,41.95256,2.79534,17460
0718,"Ctra. Santa Fe km 0,5",ES,Granada,020,37.215633,-3.700114,18230
0719,Av. Paris 13 PARCELA No 5,ES,Guadalajara,020,40.57272,-3.25052,19200
0720,"C/ Mateo Errota, 15 Nave P. Pol. In",ES,Martutene,020,43.29568,-1.95614,20014
0721,"Pol. Ind. La Paz, Naves 10 y 11",ES,Huelva,020,37.26142,-6.94472,21007
0722,Industrial Sepes Rda.,ES,Huesca,020,42.14757,-0.39216,22006
0723,Calle Beatriz Nunez 23,ES,Jaen,020,37.81455,-3.78444,23009
0724,Pol. Ind. Onzonilla Nave G11,ES,Onzanilla,020,42.53946,-5.57416,24231
0725,"Pol. Ind. Mecanova, Ctra Tarragona,",ES,Lerida,020,41.61759,0.62002,25191
0726,Poligono Industrial Cantabria II,ES,Logrono,020,42.47813,-2.40619,26006
0727,Avenida Benigno Rivera 12,ES,Lugo,020,43.03645,-7.5741,27003
0728,"Ctra. Vallecas-Villaverde, Km. 2",ES,Madrid,020,40.3692,-3.645677,28031
0729,"C/ Fernando Sor, 2. Pol. Ind. Treve",ES,Malaga,020,36.72126,-4.42127,29590
0730,Avenida José Bautista Frutos 11,ES,Murcia,020,38.029894,-1.168788,30100
0731,Poligono Industrial C. Z 17,ES,Pamplona,020,42.77475,-1.63826,31110
0732,C. Accesso a Pazos S/N,ES,San Cibrao das Vinas,020,42.29688,-7.80657,32901
0733,Ctra. Oviedo a Gijon,ES,Pruvia Llanera,020,43.44329,-5.7803,33192
0734,C. Sevilla 33,ES,Palencia,020,41.9964,-4.51268,34004
0735,"Diseminado Gran Canaria 1, Zona El",ES,Las Palmas,020,27.983117,-15.390784,35200
0736,Estrada Fragosino,ES,San Pedro de Sardoma,020,42.21232,-8.71211,36214
0737,C. Segunda 18,ES,Salamanca,020,40.93877,-5.65579,37188
0738,"Camino S. Lázaro, 180, La Laguna",ES,Santa Cruz de Tenerife,020,28.488750,-16.343740,38206
0739,"Pol. Ind. De Guarnizo, Parcela 96.",ES,Santander,020,43.46231,-3.80998,39610
0740,C. Fresno 48,ES,Segovia,020,40.95747,-4.20528,40140
0741,Pol. Ind. Carretera de la Isla,ES,Camas,020,37.29058,-5.99581,41700
0742,"Pol. Ind. Las Casas, Parcela 10 C/D",ES,Soria,020,41.7666,-2.47903,42005
0743,Tarragona Carr. Valencia 228,ES,Tarragona,020,41.11429,1.20266,43006
0744,Ctra. de Ctra. Cubla s/n,ES,Teruel,020,40.33318,-1.11151,44001
0745,Carretera de Aranjuez 9,ES,Olias del Rey,020,39.95138,-3.85412,45260
0746,"Cami de Bovalar, 20",ES,Valencia (Alaquás),020,39.448556,-0.492833,46970
0747,"C/ Niquel, 4",ES,Valladolid,020,41.65225,-4.72453,47012
0748,C/ Araba S/N Pol. Ind. Legizamon 3,ES,Echevarri,020,43.25084,-2.89498,48450
0749,Carretera Nacional 630 Km,ES,Valcabado (Zamora),020,41.53838,-5.76309,49024
0750,"Ctra. de Madrid, Km. 314,900",ES,Zaragoza,020,41.64882,-0.88909,50012
0751,"Calle Cervantes, 14",ES,Ceuta,020,35.8865728,-5.3110193,51001
0752,"C/Hortensia, Nave D-17",ES,Melilla,020,35.29228,-2.9381,52006
0754,Almacen Pedreguer,ES,Alicante,020,38.79293,0.06572,03750
0755,Pol. Ind. Huercal Overa D1-12,ES,Almeria,020,36.83405,-2.46371,04600
0756,Poligono Industrial San Isidro,ES,Don Benito,020,38.96826,-5.86116,06400
0757,Pol. Ind. El Prado Parcela R-73,ES,Merida,020,38.92425,-6.3751,06800
0758,Carrer de sOlivar 3,ES,Menorca,020,39.88287,4.2392,07714
0759,Carrer del Voluntariat 4,ES,Ibiza,020,38.92038,1.43259,07800
0760,"Pol. Ind. El Matorral C/Arado, 67",ES,Fuerteventura,020,28.427589,-13.874444,35610
0761,Avenida de la Torre d'en Mateu 93,ES,Barberà del Vallès,020,41.512902,2.156238,08210
0762,"C/ Ramon Farguell, 62",ES,Manresa,020,41.72928,1.82252,08243
0763,"C/ Gran Bretanya, 30",ES,Barcelona,020,41.587773,1.632043,08700
0766,Poligono Industrial Ircio,ES,Miranda de Ebro,020,42.65959,-2.91641,09219
0767,"C. Bemposta, 17",ES,Burgos,020,41.66942,-3.70607,09400
0768,Pol. Ind. las Capellanias,ES,Caceres,020,39.48497,-6.42344,10005
0769,"C/ Hermanos Lumiere 2, Parc. 7-a",ES,Plasencia,020,40.0421,-6.08381,10600
0770,Av. de Algeciras 6,ES,Algeciras,020,36.10995,-5.47095,11206
0771,"Pol. Ind. La Piel, Nave 23",ES,Cadiz,020,36.52706,-6.2886,11600
0772,Pol. Ind. Nuevo Manzanares S/N,ES,Manzanares,020,39.01441,-3.37164,13200
0773,Carretera A-4 Km. 456,ES,Cordoba,020,,,14400
0774,Recinto Fabrica Sillas Hnos Huertas,ES,Cordoba,020,37.35845,-4.4865,14900
0775,"Avda. Nicasio Perez, 29",ES,Ferrol,020,43.49226,-8.21054,15407
0776,"Parque empresarial, Rua do Pais",ES,Santiago de Compostela,020,42.90621,-8.49653,15707
0777,"Av. Almeria, 17",ES,Granada,020,37.22491,-3.6231,18210
0778,Parque Empresarial La Dehesa Boyal,ES,Huelva,020,37.363,-6.544,21700
0779,Parcela 1.3. Parque Industrial del,ES,Ponferrada,020,42.55483,-6.61455,24400
0780,"Av. de Italia, 9",ES,Coslada,020,40.43711,-3.5529,28821
0781,"C. Diseno, 2",ES,Getafe,020,40.31401,-3.68342,28906
0783,Avda. Rio Duero 4,ES,Lorca,020,37.61304,-1.75976,30817
0784,"TUDELA, Carr. de Alfaro, s/n",ES,Pamplona,020,42.0696,-1.62085,31500
0785,"Av. Galicia, 55, Bajo",ES,Orense,020,42.41708,-7.00243,32300
0786,C/ Do Castro 2,ES,Orense,020,42.33579,-7.86388,32600
0788,C/ El Fausto s/n,ES,Lanzarote,020,28.975596,-13.571207,35500
0790,Borda del Germa,ES,Sant Julia de Loria,020,42.45632,1.48531,25799
0791,"C/ Cantabrico, 4",ES,Santa Cruz Palma,020,28.664276,-17.767545,38713
0792,"Ctra. Zaragoza-Teruel, 33A",ES,Teruel,020,40.78331,-1.34707,44300
0793,Avda. Maestrazgo,ES,Teruel,020,41.041593,-0.127659,44600
0794,Poligono Industrial Tafasa,ES,Toledo,020,,,45600
0795,"La Montana, Pol. Ind., 110",ES,Valencia,020,39.06535,-0.54782,46293
0796,Poligono Industrial Ibur Erreka,ES,Eibar,020,43.17244,-2.48579,20600
0797,Gamonal,ES,Madrid,020,40.37132,-3.64656,28031
5750,Poligono Industrial Guadiel 8,ES,Guarroman,020,38.1831,-3.68662,23210
5751,"Cami de Bovalar, 20",ES,Alaquás,020,39.448556,-0.492833,46970
5752,"C. Uruguay, s/n",ES,Benavente,020,42.00168,-5.66173,49600
5753,"N-II, Km 314, 9",ES,Zaragoza,020,41.64327,-0.94276,50012
5754,Pol. Ind. Nuevo Manzanares S/N,ES,Manzanares,020,39.01441,-3.37164,13200
5755,Polígon Industrial de Congost,ES,Montornes del Valles,020,41.56341,2.26623,08170
5756,Pol. Ind. Los Angeles,ES,Getafe,020,40.30603,-3.70098,28906
5757,"C/. Zapateros, 4",ES,Illescas,020,,,45200
5758,"La Montana, Pol. Ind., 110",ES,Beneixida,020,39.06539,-0.54789,46293
5760,Pol. Ind. Santiago Paya,ES,Alcoy,020,38.68371,-0.49205,03802
5761,"Tarancon, C. Thomson, 16",ES,Tarancon,020,40.00421,-3.0152,16400
5762,"PT LINARES, Pol.los Jarales, 21",ES,Linares,020,38.09336,-3.66371,23700
5763,"Carrer Pol. Ind. Calle B, 18",ES,Seo De Urgel,020,42.34954,1.43683,25710
5764,"C. Gamonal, 2",ES,Madrid,020,40.37132,-3.64656,28031
5765,"Sol, Ctra. de la Azucarera",ES,Malaga,020,36.69317,-4.48636,29004
5766,"Paraje Ctra. de Jumilla, 259",ES,Yecla,020,38.60558,-1.15077,30510
5767,Parque Logistico de Carmona,ES,Sevilla,020,37.44297,-5.78302,41410
5768,c/. Calvin no 14,ES,Fuensalida,020,40.03972,-4.20764,45510
5769,Avenida Herreros2,ES,Noblejas (Toledo),020,39.97686077,-3.45054669,45350
5770,"Museros, Avinguda de Barcelona, 3",ES,Museros,020,39.55306,-0.3411,46136
5771,"PT VALENCIA NORTE, C. del Puerto",ES,Ribarroja,020,39.48873,-0.53134,46190
5772,"Carrer del Moli del Llobet, 27",ES,Vic,020,41.94918,2.27893,08500
0075,ul. Mineralna 5 A,PL,Warszawa,021,52.174258,20.937752,02274
0076,ul. Wodna 38 A,PL,DOBRA,021,51.877189,19.561239,95010
0077,ul. Bierutowska 81,PL,Wroclaw,021,51.154382,17.145524,51317
1300,ul. Okszowska 41,PL,Chelm,021,51.148756,23.483874,22100
1301,ul. Torunska 154,PL,Wloclawek,021,52.684685,19.009465,87800
1302,ul. Lukasiewicza 1,PL,Szczecinek,021,53.684245,16.702891,78400
1303,ul. STEFANA 16,PL,ROSANOW,021,51.8928633,19.3831389,95100
1304,Miedniewice 75E,PL,Miedniewice,021,51.948467,20.193657,96100
1305,ul. Mineralna 5A,PL,Warszawa,021,52.174258,20.937752,02274
1306,ul. Starowiejska 33,PL,Gdansk Kowale / Kowale gm. Kolbudy,021,54.315504,18.553726,80180
1307,ul. Ekonomiczna 20,PL,Koszalin,021,54.17991,16.159880,75845
1308,ul. Poludniowa 29,PL,Doluje,021,53.400833,14.509763,71001
1309,ul. Polderowa 24,PL,Elblag,021,54.159160,19.364813,82300
1310,Dorotowo 79B,PL,Dorotowo,021,53.692394,20.413394,11034
1311,Kolonia 4A,PL,Rzekun,021,53.049225,21.641914,07411
1312,ul. Stoczniowa 2,PL,Elk,021,53.8278600,22.4028100,19300
1313,ul. Welurowa 2,PL,Bialystok,021,53.164214,23.075491,15680
1314,ul. Kutnowska 49,PL,Plock,021,52.493786,19.657895,09401
1315,ul. Inwestycyjna 11,PL,SŁUPSK,021,54.443892,17.072804,76200
1316,ul. Bierutowska 81,PL,Wroclaw,021,51.154382,17.145524,51317
1317,Gniewomierz 181,PL,Gniewomierz,021,51.165337,16.201655,59241
1318,ul. Uczniowska 34,PL,Walbrzych,021,50.799557,16.335083,58306
1319,ul. Wspolna 3A,PL,Opole,021,50.6729,17.8711,45233
1320,ul. Zelazna 7,PL,Piotrkow Trybunalski,021,51.39957,19.678656,97300
1321,ul. Hantkego 8,PL,Czestochowa,021,50.794202,19.177853,42202
1322,ul. Bojkowska 65,PL,Gliwice,021,50.264826,18.693192,44141
1323,ul. Beskidzka 8,PL,Czechowice-Dziedzice,021,49.876243,18.998463,43502
1324,ul. Rolna 8,PL,Kielce,021,50.876443,20.660918,25419
1325,UL. Konstytucji 3-go Maja 12,PL,JELENIA GÓRA,021,50.913382,15.771685,58506
1326,ul. Kolumba 12,PL,Komorniki / k. Poznania,021,52.346861,16.802284,62052
1327,ul. Mlodych 108,PL,Pila,021,53.137002,16.768261,64920
1328,ul. Dziewiarska 9,PL,Gorzow Wielkopolski,021,52.743562,15.270669,66400
1329,ul. Petersona 2,PL,Bydgoszcz,021,53.0895600,18.0776427,85862
1330,ul. Kostrzynska 8,PL,Zielona Gora,021,51.960601,15.540003,65127
1331,ul. Produkcyjna 17,PL,Swieciechowa/k.Leszna,021,51.853898,16.535018,64115
1332,ul. Metalowcow 42,PL,Kalisz,021,51.732142,18.065091,62800
1333,ul. Zakladnikow 38,PL,Sieradz,021,51.59923,18.71390,98200
1334,ul. Nadrzeczna 56,PL,Konin,021,52.213205,18.23422,62500
1335,ul. Forteczna 9,PL,Torun,021,53.044058,18.611863,87100
1336,ul. Plk. Dabka 22A,PL,Krakow,021,50.035469,20.027127,30732
